language_name,Nederlands

Castro_PokeCenter_BenchGuy,Het is waar dat een Pokémon~van een hoger niveau sterker~zal zijn...*Maar alle Pokémon hebben~zwakke punten tegen bepaalde~types.*Er bestaat dus geen~universeel sterke Pokémon.
Castro_PokeCenter_Sailor,Mijn Pokémon werd vergiftigd!*Hij was bijna uitgeschakeld~terwijl we liepen!
Castro_PokeCenter_Fisherman,Ben je geïnteresseerd in~vissen?*Een Oude Hengel lijkt misschien niet~veel soeps, maar een vriend~van mij ving ooit een Gyarados!*We schrokken ons kapot,~daarom gebruiken we nu~alleen een Goede Hengel.*Daarmee kun je alleen Marill,~Goldeen, Poliwag en Wooper~mee vissen, dus het is veiliger!

Castro_PunchTutorHouse_MoveTutor_Intro,Hoe-ha!*Oh, hallo daar, kleintje.~Ik train om mijn rivaal Koji~te kunnen verslaan!*Wil je met me trainen?*Ik kan één van je Pokémon~een aanval leren...~voor een prijs.*Wat wil je leren?
Castro_PunchTutorHouse_MoveTutor_LearnQuestion,Wil je dat ik één van je~Pokémon de aanval~<storage.get(string,MoveName)> leer~voor slechts $3000?
Castro_PunchTutorHouse_MoveTutor_NotEnoughMoney,Hmmm...*Je hebt niet genoeg geld!
Castro_PunchTutorHouse_MoveTutor_WhichPokémon,Welke Pokémon moet ik de~techniek leren?
Castro_PunchTutorHouse_MoveTutor_Move_AlreadyKnows,<pokemon.nickname(<pokemon.selected>)> kent de~techniek <storage.get(string,MoveName)> al.
Castro_PunchTutorHouse_MoveTutor_Move_CannotLearn,<pokemon.nickname(<pokemon.selected>)> kan de techniek~<storage.get(string,MoveName)> niet leren!
Castro_PunchTutorHouse_MoveTutor_FacePunch,Gezichtslag
Castro_PunchTutorHouse_MoveTutor_Choose_FacePunch,Weet je het zeker?*Nou, als jij dat echt wilt,~hier komt ie!*Hoe-ha!
Castro_PunchTutorHouse_MoveTutor_Outro,Kom vooral terug als één van~je Pokémon een aanval wil~leren!
Castro_PunchTutorHouse_Haiku_IcePunch,Het komt als een klap~het bevriezende besef~van een koude vuist.
Castro_PunchTutorHouse_Haiku_ThunderPunch,De paraplu op.~Niets beschermt minder tegen~een statische schok.
Castro_PunchTutorHouse_Haiku_FirePunch,Zijn vuisten in brand.~Een hete massage maakt~uw vijand as.
Castro_PunchTutorHouse_Haiku_FacePunch,Het lijkt op een grap.~Als je het wilt meemaken,~draag de gevolgen.

Castro_TradeHouse_ChanseyTrade_Question,Hoi! Heb je een~Pidgey?*Wil je er één ruilen voor~een Chansey?
Castro_TradeHouse_ChanseyTrade_Answer_No,Jammer.
Castro_TradeHouse_ChanseyTrade_AfterTrade,Hoe gaat het met mijn oude Chansey?
Castro_TradeHouse_ChanseyTrade_TradeSuccess,Oké, verbind nu de kabel, zo!
Castro_TradeHouse_ChanseyTrade_TradeFail,...Dit is geen Pidgey.*Als je er één vindt, ruil~hem dan met mij!
Castro_TradeHouse_ChanseyTrade_CatchMethod,Ontvangen via een ruil in
Castro_TradeHouse_ChanseyTrade_CatchLocation,Dalburg

Castro_OldRodHouse_OldRodGuy_Question,Ik ben de neef van de~Visgoeroe!*Ik hou veel van vissen!*En jij?
Castro_OldRodHouse_OldRodGuy_Answer_No,Oh... Dat is zo teleurstellend...
Castro_OldRodHouse_OldRodGuy_Answer_Yes1,Geweldig! Je hebt een goede~smaak!*Pak aan en ga vissen,~jongeling!
Castro_OldRodHouse_OldRodGuy_Answer_Yes2,Niet de beste hengel, maar~beter dan niets!
Castro_OldRodHouse_OldRodGuy_AfterReceiveOldRod,Hoi daar, <Player.Name>!*Bijten de vissen een beetje?

Castro_Gym_Statues_BeforeDefeat,Dalburg~Pokémon Gym~Leider: Koji*Winnende Trainers:~Mura
Castro_Gym_Statues_AfterDefeat,Dalburg~Pokémon Gym~Leider: Koji*Winnende Trainers:~Mura~<Player.Name>
Castro_Gym_GymGuy_BeforeBadge,Gym Gast: Yo! Kampioen in de~dop!*De Gym van Dalburg heeft~Koji als Leider!*Koji gebruikt alleen~Vecht-Pokémon.*Kun je Koji niet vinden?*Hier is een hint:~hij is degene die omsingeld is!
Castro_Gym_GymGuy_AfterBadge,Gym Gast: Geweldig!~Je hebt je echt door dat~gevecht heen geslagen!
Castro_Gym_JugglerEmmett_IntroMessage,Meester Koji gebruikt alleen~Vecht-Pokémon!
Castro_Gym_JugglerEmmett_OutroMessage,Mijn ballen!
Castro_Gym_JugglerEmmett_DefeatMessage,Hoe kon mijn Primeape me~in de steek laten..?
Castro_Gym_JugglerAaron_IntroMessage,Vecht-Pokémon zijn de beste!
Castro_Gym_JugglerAaron_OutroMessage,Ik ben er geweest!
Castro_Gym_JugglerAaron_DefeatMessage,Ik zal blijven trainen!
Castro_Gym_TamerAllan_IntroMessage,Blijf daar staan!
Castro_Gym_TamerAllan_OutroMessage,Wauw! Ze hebben het onder~de knie!
Castro_Gym_TamerAllan_DefeatMessage,Kun je niet zien wie wie is?*Je hebt geen oog voor detail!
Castro_Gym_TamerBoris_IntroMessage,Niemand kan ons verslaan!
Castro_Gym_TamerBoris_OutroMessage,A-woe!
Castro_Gym_TamerBoris_DefeatMessage,Ik moet nog veel leren!
Castro_Gym_JugglerKay_IntroMessage,Ik ben de Gymleider!*Haha! Gefopt!
Castro_Gym_JugglerKay_OutroMessage,Je hebt me te pakken~genomen!
Castro_Gym_JugglerKay_DefeatMessage,Blijf en train met ons!
Castro_Gym_JugglerCalvin_IntroMessage,Kracht is onze belangrijkste~strategie!
Castro_Gym_JugglerCalvin_OutroMessage,Wat? Buitengewoon!
Castro_Gym_JugglerCalvin_DefeatMessage,Ik denk dat het beter is~om meerdere strategieën~te hebben!
Castro_Gym_LeaderKoji_BeforeBattle,Koji: Ah, dus je hebt me~eindelijk gevonden!*<Player.Name>: De Gymgids zei~me letterlijk waar je was...*Koji: Oh ja?~Daar moet ik eens met hem~over praten.*Ik ben Koji, en ik ben~gespecialiseerd in~Vecht-Pokémon.*Onze dojo zit vol met de~sterkste vechters van Rijon,~en ik, de Gymleider van~Dalburg, ben hun meester!*Buig voor de kracht van onze~machtige trappen en stoten!*Hoe-ha!
Castro_Gym_LeaderKoji_OutroMessage,Koji: Hmpf! Je hebt je~waarde bewezen!*Hier! Je hebt de Vuist-Badge~verdiend!
Castro_Gym_LeaderKoji_AfterBattle1,Koji: Nu je de Vuist-Badge~hebt, kun je Surf buiten~gevechten gebruiken.*Neem ook deze TM die ik vond~als cadeau!
Castro_Gym_LeaderKoji_AfterBattle2,TM 01 bevat Dynamische slag!~Het kan missen, maar het~verwart de tegenstander!
Castro_Gym_LeaderKoji_TalkAgain,Koji: Dynamische slag kan~vaak zijn doelwit missen,~maar als hij wel raakt,~richt hij veel schade aan en~verwart hij je tegenstander!
Castro_Gym_LeaderKoji_Rematch_BeforeBattle_Question,Koji: Ah, het wonderkind!~Of was het protegé?*<Player.Name>: Is er überhaupt~een verschil?*Koji: Geen idee, eerlijk gezegd.*Grrr, ik haat moeilijke~woorden.*Hoe dan ook, ben je hier om~te sparren?
Castro_Gym_LeaderKoji_Rematch_BeforeBattle_Answer_No,Koji: Ah. Misschien is je~team nog niet goed genoeg~voorbereid op de strijd?*Je mag later terugkomen;~ik zal je uitdaging met eer~aannemen wanneer jij er~klaar voor bent.
Castro_Gym_LeaderKoji_Rematch_BeforeBattle_Answer_Yes,Koji: Goed dan.*Laten we elkaars volledige~kracht testen!*HOE-HA!
Castro_Gym_LeaderKoji_Rematch_OutroMessage,Koji: Ongelooflijk! Jouw~kracht kent geen grenzen!
Castro_Gym_LeaderKoji_Rematch_AfterBattle,Koji: We moeten sterker~worden.*Ik zal mijn discipelen~vertellen dat we een jaar~lang speciale uithoudings-~training gaan doen.*HOE-HA!*De kracht van onze klappen~moet onbetwistbaar zijn!*Onze verdediging moet~onfeilbaar zijn!*HO!

Castro_CastroManor_SecretSwitch_Question,Een geheime schakelaar!*Wil je hem indrukken?
Castro_CastroManor_SecretSwitch_Answer_Yes,Wie zou dat nou niet doen?
Castro_CastroManor_SecretSwitch_Answer_No,Nu nog niet!
Castro_CastroManor_LockedDoor,Deze deur is op slot.
Castro_CastroManor_1F_ScientistJin_IntroMessage,Wauw! Waar kwam jij vandaan?
Castro_CastroManor_1F_ScientistJin_OutroMessage,Ik moet die warp-platforms~bestuderen!
Castro_CastroManor_1F_ScientistJin_DefeatMessage,Heb je last van~OntbrekendNr.?~Gebruik een Virusscanner!
Castro_CastroManor_2F_RegionMap,Het is een kaart van een~andere regio.*Welke regio zou het zijn?
Castro_CastroManor_2F_Diary,Lief Dagboek, sommige mensen~halen dingen echt uit hun~context!*...Misschien beter om dit~te laten liggen.
Castro_CastroManor_2F_BurglarKazuya_IntroMessage,In dit landhuis valt niets~te roven!
Castro_CastroManor_2F_BurglarKazuya_OutroMessage,Misschien zit er iets achter~een van die gesloten deuren!
Castro_CastroManor_2F_BurglarKazuya_DefeatMessage,Er moet ergens een~schakelaar zijn.
Castro_CastroManor_3F_BurglarTodd_IntroMessage,Wil je me helpen?
Castro_CastroManor_3F_BurglarTodd_OutroMessage,Bel niet de politie!
Castro_CastroManor_3F_BurglarTodd_DefeatMessage,Hier is toch niets!
Castro_CastroManor_3F_30YearsCave,Om de 30 jaar verschijnt er~een vreemde grot op~Route 52.*Huh. Interessant...
Castro_CastroManor_3F_ScientistNils_IntroMessage,Ik daag je uit om op een~warp-platform te stappen!
Castro_CastroManor_3F_ScientistNils_OutroMessage,Geen zorgen! Het is helemaal~veilig!
Castro_CastroManor_3F_ScientistNils_DefeatMessage,Deze warp-platforms werken~maar in één richting!
Castro_CastroManor_B1F_ScientistZac_IntroMessage,Deze plek is echt groot!
Castro_CastroManor_B1F_ScientistZac_OutroMessage,Waar was dat goed voor?
Castro_CastroManor_B1F_ScientistZac_DefeatMessage,Verdorie!
Castro_CastroManor_B1F_BurglarJacey_IntroMessage,Wat een gave kelder!
Castro_CastroManor_B1F_BurglarJacey_OutroMessage,Wauwie!
Castro_CastroManor_B1F_BurglarJacey_DefeatMessage,Ik wil ook zo'n kelder!

[Castro Valley - Castro Forest Gate]
CastroValley_CastroForest_Gate_LittleGirl,Die Insectenvangers zijn~niet mis!
CastroValley_CastroForest_Gate_YoungGirl,Ga je naar het Dalburbos?*Een vriend van me had een~Eevee die daar in een Leafeon~evolueerde!

[Castro Forest]
Castro_Forest_DangerousBugsGuy,Insecten in dit bos kunnen~gevaarlijk zijn!
Castro_Forest_InsufficientWeedleGuy,Mijn Weedle is hier niet~sterk genoeg voor!
Castro_Forest_BugCatcherLoyd_IntroMessage,Hé! Durf jij mij uit te~dagen?
Castro_Forest_BugCatcherLoyd_OutroMessage,Hoe konden insecten falen?
Castro_Forest_BugCatcherLoyd_DefeatMessage,Hehehe!
Castro_Forest_BugCatcherTill_IntroMessage,Yo yo yo yo yo!
Castro_Forest_BugCatcherTill_OutroMessage,Ik ben geen rapper...
Castro_Forest_BugCatcherTill_DefeatMessage,Ik moet andere woorden~bedenken dan yo...
Castro_Forest_BugCatcherCaden_IntroMessage,Ga je naar de Gym van het~Zuidreservoir?*Niet voordat je de steek~van mijn Beedrill hebt~meegemaakt!
Castro_Forest_BugCatcherCaden_OutroMessage,Au! Wij zijn weggemept in~plaats van jullie!
Castro_Forest_BugCatcherCaden_DefeatMessage,Soms brengt mijn Beedrill me~dingen die hij op de grond vindt.*Mensen laten voortdurend~waardevolle spullen vallen.

[Route 62 - Castro Forest Gate]
Route62_CastroForest_Gate_Guard,Als je verder naar het~westen gaat, bereik je~Stamppotdorp.*Hoewel het inmiddels meer op~een stad lijkt...
Route62_CastroForest_Gate_RegularGuy,Wil je leren Surfen?*Zoek dan de visser die op~Route 61 woont.
Route62_CastroForest_Gate_YoungGirl,Prof. Tim ving een Bulbasaur~in dit bos!

[Route 62]
Route62_Main_Sign_CastroField,Route 62~Dalburgveld*Het pad naar vele steden!
Route62_Main_YoungsterBarry_IntroMessage,Ha! Dat had je niet verwacht!
Route62_Main_YoungsterBarry_OutroMessage,Verdorie! Ik moet mijn~Pokémon sterker maken!
Route62_Main_YoungsterBarry_DefeatMessage,Er is een dikke Pokémon die~uit de bergen is gekomen.*Hij is heel sterk...~Als hij wakker is, tenminste!
Route62_Main_GamblerJerome_IntroMessage,Ik wil je geld!
Route62_Main_GamblerJerome_OutroMessage,Mijn eerste verlies!
Route62_Main_GamblerJerome_DefeatMessage,Je had gewoon geluk!
Route62_Main_EngineerRepairMan_IntroMessage,IK BEN...*REPAREER MAN MAN MAN MAN MAN~MAN!*Ik kan ALLES repareren,~zoals jouw belabberde~trainingsvermogen!*Zullen we dan maar beginnen?
Route62_Main_EngineerRepairMan_OutroMessage,Zie je?*GEREPAREERD!
Route62_Main_EngineerRepairMan_DefeatMessage,REPAREER MAN MAN MAN MAN!
Route62_Main_EngineerNeverDoneMan_IntroMessage,Ik ben...*NOOIT KLAAR MANNNNNN!*Er is altijd ruimte voor~verbetering, dus ik ben~nooit klaar!*Tijd om te verbeteren!
Route62_Main_EngineerNeverDoneMan_OutroMessage,Ongelooflijk! Je bent al~perfect!
Route62_Main_EngineerNeverDoneMan_DefeatMessage,NOOIT KLAAR MANNNNNN!
Route62_Main_GamblerClaude_IntroMessage,Ik heb net veel geld~gewonnen met poker!
Route62_Main_GamblerClaude_OutroMessage,Ik had een kans!
Route62_Main_GamblerClaude_DefeatMessage,Dan maar terug naar de~pokertafel...
Route62_Main_YoungsterDouglas_IntroMessage,Mijn Pokémon zouden er nu~wel klaar voor moeten zijn!
Route62_Main_YoungsterDouglas_OutroMessage,Nee, ik ben gewoon~ongeduldig!
Route62_Main_YoungsterDouglas_DefeatMessage,Ik kan beter sterkere~Pokémon gaan zoeken!

[Route 61 - Route 62 Gate]
Route61_Route62_Gate_Guard,Snorlax doen hier graag een~dutje, maar ze blokkeren de~route soms dagenlang.
Route61_Route62_Gate_Gentleman,Toen ik in het Spookachtig~Woud was, hoorde ik iemand~op een fluit spelen.
Route61_Route62_Gate_Lady,Pokémon worden wakker van~het geluid van de Poké-fluit.

[Route 61]
Route61_Main_Sign_SportFishingArea,Sportvisgebied
Route61_Main_Sign_YuvaMilaLake,Route 61~Yuva Milameer*Het pad naar vele steden!
Route61_Main_FishermanHildegard_IntroMessage,Vissen is mijn leven!
Route61_Main_FishermanHildegard_OutroMessage,Het is niet makkelijk...
Route61_Main_FishermanHildegard_DefeatMessage,Ik denk dat ik maar beter~nog wat kan gaan vissen.
Route61_Main_FishermanIzmaehl_IntroMessage,Wees geduldig!
Route61_Main_FishermanIzmaehl_OutroMessage,Ik kan het niet geloven!
Route61_Main_FishermanIzmaehl_DefeatMessage,Mijn hengel is waardeloos,~ik heb een betere nodig!
Route61_Main_FishermanTerry_IntroMessage,Kijk eens wat ik gevangen~heb!
Route61_Main_FishermanTerry_OutroMessage,Te veel!
Route61_Main_FishermanTerry_DefeatMessage,Jij bent beter met Pokémon~dan ik, ach ja!
Route61_Main_FishermanConnor_IntroMessage,Ja!
Route61_Main_FishermanConnor_OutroMessage,Tsk!
Route61_Main_FishermanConnor_DefeatMessage,Wacht even!
Route61_Main_JrTrainerMaleDarwin_IntroMessage,Heb je een Maansteen gevonden?
Route61_Main_JrTrainerMaleDarwin_OutroMessage,Oww!
Route61_Main_JrTrainerMaleDarwin_DefeatMessage,Mijn Pokémon evolueerde door~mijn Maansteen!
Route61_Main_FishermanMarrec_IntroMessage,Je weet nooit wat je zou~kunnen vangen!
Route61_Main_FishermanMarrec_OutroMessage,Verloren!
Route61_Main_FishermanMarrec_DefeatMessage,Oké, dan maar weer verder~met vissen.
Route61_Main_Snorlax_NoPokeFlute,Een slapende Pokémon~blokkeert de weg!
Route61_Main_Snorlax_UsedPokeFlute,Snorlax werd wakker!*Hij viel aan in een~humeurige bui!
Route61_Main_Snorlax_Caught,Snorlax kalmeerde!*Hij blokkeert de weg niet~meer!
Route61_Main_Snorlax_Defeated,Snorlax kalmeerde!*Met een grote gaap keerde~hij terug naar de bergen!

Route61_GoodRodHouse_GoodRodGuy_Question,Ik ben de achterneef van de~oom van de Visgoeroe.*Houd je van vissen?
Route61_GoodRodHouse_GoodRodGuy_Answer_No,Oh... Dat is zo~teleurstellend...
Route61_GoodRodHouse_GoodRodGuy_Answer_Yes1,Geweldig! Je hebt een goede~smaak!*Pak aan en ga vissen, jongeling!
Route61_GoodRodHouse_GoodRodGuy_Answer_Yes2,Vissen is een manier van~leven!*Van de zeeën tot de rivieren,~ga eropuit en vang die grote~vis!
Route61_GoodRodHouse_GoodRodGuy_AfterReceiveGoodRod,Hallo daar, <Player.Name>!*De Goede Hengel is echt top,~in tegenstelling tot de~Oude Hengel!*Vang er verschillende Pokémon~mee!

Route61_SurfHouse_SurfMan_BeforeTalking,Hallo daar, kleintje!*Ik heb net een heleboel~VM 03's gekocht om aan mijn~VM 03-collectie toe te~voegen.*Maar als je van plan bent~om naar Tromtorenstad~te gaan, heb je er één~van nodig.*Dus hier, alsjeblieft,~kleintje!
Route61_SurfHouse_SurfMan_AfterTalking,VM 03 bevat Surf!*Pokémon kunnen je ermee over~water vervoeren!*En deze VM is niet~wegwerpbaar!*Je kunt hem steeds opnieuw~gebruiken!

[Route 60 - Route 61 Gate]
Route60_Route61_Gate_Guard,Ik ben hier om ervoor te~zorgen dat niemand de oude~verlaten Energiecentrale~verderop vernielt.*Ze sloten hem omdat het~goedkoper was om elektriciteit~uit Johto te importeren.*Maar sinds de aardbeving~zijn ze van plan om onze~Krachtcentrale weer~operationeel te maken.*Eerlijk? Ik geloof niet dat~hij ooit echt goed is~afgesloten.*Elektrische Pokémon, zoals~Magneton, worden nog steeds~aangetrokken tot het gebied.*Misschien komt het door een~resterend magnetisch veld?
Route60_Route61_Gate_RegularGuy,Wees voorzichtig in de~Energiecentrale.*Toen ik in Kanto was, raapte~ik eens iets op waarvan~ik dacht dat het een~PokéBal was.*Het bleek echter een Voltorb~te zijn!*Wat een schok!
Route60_Route61_Gate_YoungBoy,Het Yuva Milameer ligt aan~het einde van deze route.

[Route 57 - Castro Forest Gate]
Route57_CastroForest_Gate_Guy,Veel Pokémon leven alleen in~bossen en grotten.*Je moet overal zoeken om~verschillende soorten~te vinden!
Route57_CastroForest_Gate_OldMan,Kun je me de weg naar~Dalburg vertellen?

[Route 57]
Route57_Main_Sign_Route,Route 57~Zuidreservoir*Dalburbos -~Zuidrandbaai
Route57_Main_Sign_Gym,Zuidreservoir~Pokémon Gym*Leider: Joe~Gewoon een Normale Vent!
Route57_Main_Fisherman_Question,Heb je tijd voor een~verhaaltje, kleintje?
Route57_Main_Fisherman_Answer_No,Heb je dat niet?~Ik beloof dat het een goed~verhaal is!
Route57_Main_Fisherman_Answer_Yes,Op een dag, toen ik aan deze~zelfde rivier aan het vissen~was met wat vrienden, zagen~we opeens een vreemd gat in~de lucht opengaan.*Er viel een man uit en het~gat sloot meteen weer; ik heb~nog nooit zoiets gezien.*De man die uit de lucht viel~was erg overstuur en zei dat~hij zich niets kon herinneren~behalve zijn naam, dus~besloten we hem een Pokémon~te geven zodat hij tenminste~kon reizen.*Hij was bang voor de meeste~Pokémon, om de één of andere~reden, en hij hield niet~eens van onze vissen...*Maar ratten? Katten? Vogels?~Die vond hij geweldig.*Dus vingen we lang geleden~een Pidgey voor Joe.*En hij zorgde er ontzettend~goed voor.*Beetje een vreemde kerel;~kan niet zeggen dat we nu~nog veel praten.*Maar hij heeft een goede~naam voor zichzelf opgebouwd,~als je het mij vraagt.*Je zou zijn Gym eens moeten~bezoeken.

Route57_Gym_Statue_BeforeDefeat,Zuidreservoir~Pokémon Gym~Leider: Joe*Winnende Trainers:~Mura
Route57_Gym_Statue_AfterDefeat,Zuidreservoir~Pokémon Gym~Leider: Joe*Winnende Trainers:~Mura~<Player.Name>
Route57_Gym_GymGuy_BeforeBadge,Gym Gast: Yo! Kampioen in de~dop!*Joe gebruikt alleen Normale~Pokémon!*Ik zou aanraden om~Vecht-Pokémon daartegen te~gebruiken!
Route57_Gym_GymGuy_AfterBadge,Gym Gast: <Player.Name>!~Alweer goed gedaan!
Route57_Gym_Quiz_Answer_Correct,Helemaal correct!*Ga maar door.
Route57_Gym_Quiz_Answer_Wrong,Sorry, verkeerd antwoord.
Route57_Gym_Quiz_Question1,Pokémon Quiz!*Pidgeot is Normaal/Wind-type?
Route57_Gym_Quiz_Question2,Pokémon Quiz!*Normale aanvallen zijn~zwak tegen Abnormale~Pokémon?
Route57_Gym_Quiz_Question3,Pokémon Quiz!*Oude Route 47 ligt in Rijon?
Route57_Gym_Quiz_Question4,Pokémon Quiz!*Marill is vangbaar in Rijon?
Route57_Gym_Quiz_Question5,Pokémon Quiz!*Pokémon Bruin is~oorspronkelijk gemaakt door~Koolboyman?
Route57_Gym_Quiz_Question6,Pokémon Quiz!*Johto ligt ten zuiden van~Rijon?
Route57_Gym_NormalTrainerGary_IntroMessage,Tijd voor een normaal~gevecht!
Route57_Gym_NormalTrainerGary_OutroMessage,Ik geef me over!
Route57_Gym_NormalTrainerGary_DefeatMessage,Het is niet normaal als ik~verlies!
Route57_Gym_NormalTrainerStewie_IntroMessage,Oké, klaar?
Route57_Gym_NormalTrainerStewie_OutroMessage,Verdorie!
Route57_Gym_NormalTrainerStewie_DefeatMessage,Verdorie, ik heb verloren.
Route57_Gym_NormalTrainerKendrick_IntroMessage,Jij bent abnormaal, dus je~bent niet welkom hier!
Route57_Gym_NormalTrainerKendrick_OutroMessage,Kom op! Conformeer je!
Route57_Gym_NormalTrainerKendrick_DefeatMessage,Volg de massamedia of je~bent niets!
Route57_Gym_NormalTrainerDesmond_IntroMessage,Ik hou ervan om Normale~Pokémon te gebruiken!
Route57_Gym_NormalTrainerDesmond_OutroMessage,Niet normaal!
Route57_Gym_NormalTrainerDesmond_DefeatMessage,Ik moet mijn Pokémon trainen!
Route57_Gym_NormalTrainerMacaulay_IntroMessage,Ik ben echt normaal!
Route57_Gym_NormalTrainerMacaulay_OutroMessage,Au!
Route57_Gym_NormalTrainerMacaulay_DefeatMessage,Het zou normaler zijn als jij~dat gevecht niet had gewonnen!
Route57_Gym_NormalTrainerReggie_IntroMessage,Ik ben in veel Gyms geweest,~maar dit is mijn favoriet!
Route57_Gym_NormalTrainerReggie_OutroMessage,Aiaiai! Te heet!
Route57_Gym_NormalTrainerReggie_DefeatMessage,De enige zwakte van Normale~Pokémon is Vecht-Pokémon!
Route57_Gym_NormalTrainerStefan_IntroMessage,Normaal is het beste!
Route57_Gym_NormalTrainerStefan_OutroMessage,Weer een dag op kantoor.
Route57_Gym_NormalTrainerStefan_DefeatMessage,Staar niet zo naar me, dat~is gemeen!
Route57_Gym_LeaderJoe_BeforeBattle,Joe: Hoe gaat het? Ik ben~Joe en ik ben gewoon een~normale, alledaagse vent die~toevallig de Gymleider van~het Zuidreservoir is.*Er valt niet veel over mij~te zeggen, behalve dat ik me~specialiseer in het~Normaal-type, denk ik.*Je zult versteld staan~hoeveel kracht deze dingen~hebben.*Laten we beginnen met ons~gevecht, goed?*<Player.Name>: Nou, ik doe~alles voor de Gelijk-Badge!
Route57_Gym_LeaderJoe_OutroMessage,Joe: Het is normaal om te~verliezen als je tegenstander~zo goed is.*Je hebt de Gelijk-Badge~verdiend!
Route57_Gym_LeaderJoe_AfterBattle1,Joe: Ha!*Omdat jij speciaal bent,~geef ik je nog iets extra's!
Route57_Gym_LeaderJoe_AfterBattle2,TM 15 bevat Hyperstraal!*Die is zo sterk dat je~Pokémon moet opladen~na gebruik!
Route57_Gym_LeaderJoe_TalkAgain,Joe: Hyperstraal is de beste~Normaal-aanval die je kunt~krijgen!*Verspil hem niet!
Route57_Gym_LeaderJoe_Rematch_BeforeBattle_Question,Joe: Ah, welkom! Ik heb wat~zitten nadenken...?*<Player.Name>: ... Oké? Goed~bezig, man?*Joe: Je weet dat Gymleiders~hun kracht moeten temperen~voor trainers, toch?*Vechten op minder dan volle~kracht voelt niet erg normaal.*Dus wat dacht je van een~gewone rematch, zonder~beperkingen?!
Route57_Gym_LeaderJoe_Rematch_BeforeBattle_Answer_No,Joe: Je wilt nu geen Pokémon-~gevecht?*Dat is zo... ABNORMAAL!*Wegwezen, ellendeling!!
Route57_Gym_LeaderJoe_Rematch_BeforeBattle_Answer_Yes,Joe: Oké! Je kunt ons~onmogelijk verslaan als we zo~ONTZETTEND~OVERWELDIGEND...*normaal zijn.
Route57_Gym_LeaderJoe_Rematch_OutroMessage,Joe: Je hebt ons verslagen?*Jouw team moet wel van dat~befaamde... BUITENGEWONE-~type zijn!
Route57_Gym_LeaderJoe_Rematch_AfterBattle,Joe: We zijn nog maar net~begonnen met ontdekken hoe~normaal een vent kan zijn.*Ik zal het iedereen laten~zien; ik word de normaalste~trainer ter wereld!

[Route 56]
Route56_Main_Sign_Route,Route 56~Zuidrandbaai*Zuidreservoir - Tromtorenstad
Route56_Main_SwimmerMaleKurt_IntroMessage,Oh nee!
Route56_Main_SwimmerMaleKurt_OutroMessage,Au! Getorpedeerd!
Route56_Main_SwimmerMaleKurt_DefeatMessage,Ik heb verloren!
Route56_Main_SwimmerMaleJose_IntroMessage,Het water is hier ondiep.
Route56_Main_SwimmerMaleJose_OutroMessage,Plons!
Route56_Main_SwimmerMaleJose_DefeatMessage,Ik wou dat ik op mijn~Pokémon kon rijden.
Route56_Main_SwimmerFemaleVivian_IntroMessage,Ik zwem al de hele dag!
Route56_Main_SwimmerFemaleVivian_OutroMessage,Stop daarmee!
Route56_Main_SwimmerFemaleVivian_DefeatMessage,Verdorie!
Route56_Main_SwimmerFemaleCaroline_IntroMessage,Ik ben op vakantie!
Route56_Main_SwimmerFemaleCaroline_OutroMessage,Geen greintje genade!
Route56_Main_SwimmerFemaleCaroline_DefeatMessage,In het westen ligt~Tromtorenstad.
Route56_Main_SwimmerFemaleTanisha_IntroMessage,Ik hou ervan om met de~vissen te drijven!
Route56_Main_SwimmerFemaleTanisha_OutroMessage,Au!
Route56_Main_SwimmerFemaleTanisha_DefeatMessage,Ik vind anime leuker.
Route56_Main_SwimmerMaleEstevan_IntroMessage,Ik ga winnen, hahaha!
Route56_Main_SwimmerMaleEstevan_OutroMessage,Watje!
Route56_Main_SwimmerMaleEstevan_DefeatMessage,Ik heb verloren, waa waa~waa...
Route56_Main_BirdKeeperChucky_IntroMessage,Ik kom uit Stamppotdorp!
Route56_Main_BirdKeeperChucky_OutroMessage,Oh nee!
Route56_Main_BirdKeeperChucky_DefeatMessage,Ik vind het uitzicht hier~gewoon zo mooi.
Route56_Main_SwimmerFemaleSybilla_IntroMessage,Ik hou van zwemmen!
Route56_Main_SwimmerFemaleSybilla_OutroMessage,Verdorie!
Route56_Main_SwimmerFemaleSybilla_DefeatMessage,Fijn, ik heb verloren...
Route56_Main_SwimmerFemaleKaty_IntroMessage,Kun je zelf niet zwemmen,~watje?
Route56_Main_SwimmerFemaleKaty_OutroMessage,Ik ben zo teleurgesteld!
Route56_Main_SwimmerFemaleKaty_DefeatMessage,Nou, ik kan zwemmen, en jij~kan met Pokémon vechten.
Route56_Main_SwimmerFemaleNicole_IntroMessage,Blub blub blub blub!
Route56_Main_SwimmerFemaleNicole_OutroMessage,Wacht!
Route56_Main_SwimmerFemaleNicole_DefeatMessage,Ik heb verloren in deze~grote badkuip...

[Eagulou City]
Eagulou_Main_ParkGirl,Het Tromtorenpark is een~geweldige plek om Pokémon te~vangen!
Eagulou_Main_MistStoneGuy_NoMistStone,Het gerucht gaat dat de~Miststeen die barrière kan~doorbreken, maar dat is een~voorwerp van de eeuwenoude~Hoeders.*De Miststeen is al lang in~de vergetelheid geraakt, net~als die oude schuilplaats in de~diepten van de Zwerfkeiberg.
